property_id,listing_price,beds,baths,address,latitude,longitude,detail_url,uprn,property_name,description,tenure,floor_size,listing_update_date,postcode,estimate_price,estimate_low,estimate_high,estimate_url,price_delta,school_commute_seconds,school_commute_text,school_distance_km,office_commute_seconds,office_commute_text,office_distance_km
72055808,650000,3,2,"4 Wheatfield Way, Kingston Upon Thames, London KT1",51.407673,-0.302727,https://www.zoopla.co.uk/for-sale/details/72055808/,128029548,3 bed semi-detached house for sale,"Open house Saturday 14th March. Are you looking for a project? If so look no further than this beautifual chain free house. Not to be missed this Stunning 3-bedroom Victorian semi-detached home in central KT1. Offering the perfect mix of period charm and modern convenience. Set close to Kingston town centre, Norbiton Station, and great schools, itâs ideal for families, professionals, or anyone looking to enjoy everything Kingston has to offer. Inside, youâll find a spacious double reception room with high ceilings, original fireplaces, and plenty of natural light. The rear of the home features a modern kitchen-diner that opens out onto a private, low-maintenance garden â a great space for entertaining or relaxing. Upstairs are three well-sized bedrooms and a stylish family bathroom. The master bedroom is especially roomy built into the loft. Highlights include: Period features like sash windows, fireplaces &amp; cornicing Potential to extend (subject to planning) Side access &amp; landscaped rear garden Permit parking available You're within easy reach of Kingstonâs shops, cafes, and riverside walks, and just a short walk from Norbiton Station for trains into London. A character-filled home in a great location â book your viewing today!",freehold,,2025-12-24,KT1 2QS,652000.0,619000.0,684000.0,https://www.zoopla.co.uk/property/uprn/128029548/,-2000.0,662,11 mins,2.13,4044,1 hour 7 mins,23.88
72067975,1100000,4,3,"35A Grove Lane, Kingston Upon Thames KT1",51.402462,-0.296803,https://www.zoopla.co.uk/for-sale/details/72067975/,100021760798,4 bed detached house for sale,"The home opens into a welcoming entrance hall, off which is a convenient downstairs WC, before leading through to the main living areas. Spanning the length of the property is a bright and expansive open-plan kitchen/dining/reception room, thoughtfully arranged into distinct zones. These include a comfortable lounge area, a seating space featuring a bay window with shutters that fills the room with natural light, and a modern, fully equipped kitchen offering generous storage and ample workspace. The dining area enjoys bi-fold doors opening directly onto the garden, making it ideal for relaxed family living or entertaining. A separate utility room located off the kitchen provides additional everyday convenience. The garden is perfectly sized for summer dining, childrenâs play or simply unwinding in the sun. And with a private driveway at the front, arriving home is always easy. Upstairs, the property boasts four generously sized double bedrooms. The principal bedroom includes an en-suite bathroom and a walk-in wardrobe, while the second bedroom on the first floor also benefits from its own en-suite. Two further bedrooms are located on the second floor, accompanied by a large family bathroom and extra storage space. Situation Grove Lane enjoys a prime position in the heart of Kingston upon Thames. The area is renowned for its excellent blend of riverside living, green open spaces, and vibrant town amenities. Residents benefit from being within easy reach of Kingston town centre, offering an array of shops, restaurants, cafÃ©s, and leisure facilities, while the historic marketplace and riverside pubs provide a charming local atmosphere. The River Thames and the open expanses of Bushy Park and Richmond Park are close by, perfect for outdoor activities and family days out. Families are particularly drawn to the area for its exceptional selection of outstanding state and independent schools, while excellent transport links provide direct connections into London Waterloo in under 30 minutes from Kingston and just 17 minutes from Surbiton station, both 0.8 miles away. Road links via the A3 and M25 also make travel across London and to surrounding areas convenient. Property Ref Number: Ham-6211",freehold,1725,2025-12-26,KT1 2ST,1100000.0,1050000.0,1160000.0,https://www.zoopla.co.uk/property/uprn/100021760798/,0.0,1112,19 mins,1.35,4455,1 hour 14 mins,22.6
72068890,1200000,3,1,"21 Riverside Close, Kingston Upon Thames KT1",51.401542,-0.305808,https://www.zoopla.co.uk/for-sale/details/72068890/,100021767056,3 bed semi-detached house for sale,"A rare opportunity to own a cherished three-bedroom family home, available for the first time in over a generation. At the front of the property is a bright and spacious reception room with feature bay window and fireplace. A wide hallway gives access into a second reception room/dining room, with patio doors that lead out to a private rear garden. The kitchen is also located at the back of the property with a door out onto the garden. The garden is surrounded by mature trees and shrubs, with lawned area and patio seating area and pond. Upstairs the property comprises a family bathroom, and separate WC and three spacious bedrooms, the principal with a bay window. At the front of the property is a driveway, with plenty of parking, and a garage. There is also a side gate giving access to the rear garden. The house is close to Kingston town center, Queen's Promenade, Kingston University and Surbiton station. The property also has potential to extend STPP. Important note to potential purchasers &amp; tenants: We endeavour to make our particulars accurate and reliable, however, they do not constitute or form part of an offer or any contract and none is to be relied upon as statements of representation or fact. The services, systems and appliances listed in this specification have not been tested by us and no guarantee as to their operating ability or efficiency is given. All photographs and measurements have been taken as a guide only and are not precise. Floor plans where included are not to scale and accuracy is not guaranteed. If you require clarification or further information on any points, please contact us, especially if you are travelling some distance to view. Potential purchasers: Fixtures and fittings other than those mentioned are to be agreed with the seller. Potential tenants: All properties are available for a minimum of six months, with the exception of short term accommodation. A security deposit of at least one monthâs rent is required. Rent is to be paid one month in advance. It is the tenantâs responsibility to insure any personal possessions. Buyers information To conform with government Money Laundering Regulations 2019, we are required to confirm the identity of all prospective buyers. We use the services of a third party, Lifetime Legal, who will contact you directly at an agreed time to do this. They will need the full name, date of birth and current address of all buyers. There is a nominal charge of Â£60 including VAT for this (for the transaction not per person), payable direct to Lifetime Legal. Please note, we are unable to issue a memorandum of sale until the checks are complete. Referral fees We may refer you to recommended providers of ancillary services such as Conveyancing, Financial Services, Insurance and Surveying. We may receive a commission payment fee or other benefit (known as a referral fee) for recommending their services. You are not under any obligation to use the services of the recommended provider. The ancillary service provider may be an associated company of Hawes &amp; Co; ?&gt;' HSU250406",freehold,1087 sqft,2025-12-26,KT1 2JG,1190000.0,1130000.0,1250000.0,https://www.zoopla.co.uk/property/uprn/100021767056/,10000.0,641,11 mins,1.88,4585,1 hour 16 mins,24.34
72140885,1000000,4,2,"53 Gibbon Road, Kingston Upon Thames KT2",51.416808,-0.298146,https://www.zoopla.co.uk/for-sale/details/72140885/,100021760222,4 bed semi-detached house for sale,"An attractive four bedroom, halls adjoining, period, semi-detached home arranged over two floors. The ground floor has been extended to provide three reception rooms, with a particularly impressive, larger than average rear reception space that is open plan to a beautiful dining area featuring a vaulted ceiling, four large skylight windows and exposed timber beams. A further notable benefit is the off-street parking to the front of the property. Ideally positioned on Gibbon Road in North Kingston, an area highly regarded by families. The property is conveniently located just over 500 yards from both Canbury Gardens, which provides direct access to the River Thames and Kingston Station, situated adjacent to the vibrant town centre with its wide range of shops, restaurants and amenities. Tenure: Freehold Council Tax Band: D Information contained within this listing is for guidance only and should be checked and confirmed (prior to proceeding).",freehold,,2026-01-09,KT2 6AD,1090000.0,1030000.0,1140000.0,https://www.zoopla.co.uk/property/uprn/100021760222/,-90000.0,527,9 mins,1.08,4001,1 hour 7 mins,23.85
72156622,499950,3,1,"32 Addison Gardens, Surbiton KT5",51.399771,-0.29156,https://www.zoopla.co.uk/for-sale/details/72156622/,100021783204,3 bed property for sale,"A three bedroom terraced house located in a quiet residential road located between both Surbiton and Kingston town centres. The property has a large reception room with conservatory, a large separate modern kitchen, three bedrooms (two doubles and one single) family bathroom and separate WC. Addison Gardens is a residential road that is nicely tucked away in a quiet area. It is a short walk to Surbiton Station and the busy high street with plenty of restaurants, bars and pubs. Tenure: Freehold Council Tax Band: D Information contained within this listing is for guidance only and should be checked and confirmed (prior to proceeding).",freehold,,2026-01-12,KT5 8DW,518000.0,492000.0,544000.0,https://www.zoopla.co.uk/property/uprn/100021783204/,-18050.0,1391,23 mins,1.72,4223,1 hour 10 mins,22.36
72167384,995000,3,1,"11 Wyndham Road, Kingston Upon Thames KT2",51.420086,-0.292081,https://www.zoopla.co.uk/for-sale/details/72167384/,100021770757,3 bed semi-detached house for sale,"Winkworth is delighted to offer this rare opportunity to acquire a charming period home, ideally situated in North Kingston on one of the areaâs most prestigious roads, just off Kings Road and Park Road. The property is moments from Kingston Gate of Richmond Park, providing an abundance of open green space, while also benefiting from an easy commute to Kingston town centre and its key transport links. The property retains its original footprint and offers exceptional scope for improvement. Subject to the usual planning permissions, it can be vastly extended to the rear and also offers potential for a loft conversion, providing the perfect blank canvas for a buyer to create their dream period home in the heart of KT2. The accommodation comprises a welcoming entrance hall leading to two well-proportioned reception rooms and a separate, spacious kitchen/breakfast room. To the first floor are three bedrooms, including two generous double bedrooms and a single bedroom, along with a family bathroom. To the rear is a delightful garden, mainly laid to lawn with established borders, while to the front there is an attractive front garden. Subject to the necessary planning permissions, this offers potential for a dropped kerb and off-road parking in the future. The property is sold with no onward chain, and viewings are highly recommended to fully appreciate the location and the true potential on offer",freehold,,2026-01-13,KT2 5JR,992000.0,943000.0,1040000.0,https://www.zoopla.co.uk/property/uprn/100021770757/,3000.0,940,16 mins,1.15,4420,1 hour 14 mins,24.36
72184551,699950,5,2,"18 Berystede, Kingston Upon Thames KT2",51.418109,-0.279866,https://www.zoopla.co.uk/for-sale/details/72184551/,100021754672,5 bed end terrace house for sale,"This delightful end-terrace townhouse offers a perfect blend of spacious living and convenience. With an impressive 1,592 square feet of accommodation, including a garage, this property is ideal for families seeking comfort and style. The house boasts five well-proportioned bedrooms, providing ample space for relaxation and privacy, plus two modern bathrooms. The layout on the ground floor is thoughtfully designed, featuring a welcoming reception room that serves as a perfect gathering space for family and friends. This area leads out onto a private rear garden with direct access to the garage. To the front is a light and bright, spacious kitchen. The end-terrace position provides added privacy and a sense of space, and there is plenty of parking available. One of the standout features of this property is its excellent location. Situated close to the picturesque Richmond Park, residents can enjoy the beauty of nature right on their doorstep. Additionally, Norbiton Station is within easy reach, making commuting to London and beyond a simple task. In summary, this end-terrace townhouse in Berystede is a rare find, combining generous living space, a prime location, and practical amenities. It presents an excellent opportunity for anyone looking to settle in a vibrant community while enjoying the comforts of a well-appointed home. Located in this sought after residential development conveniently positioned between Kingston town centre and Norbiton Village with their wealth of shops, bars, restaurants and stations. Richmond Park with its many acres of open space is a short distance away and the A3, which serves both London and the M25 is easily accessible by car and an array of bus transport too to Kingston borough and Central London. The standard of schooling in the immediate area is excellent within both the private and state sectors",freehold,1592,2026-01-15,KT2 7PQ,900000.0,855000.0,945000.0,https://www.zoopla.co.uk/property/uprn/100021754672/,-200050.0,516,9 mins,1.75,4031,1 hour 7 mins,22.84
72242003,875000,4,2,"chpk2921898 Nightingale Mews, Kingston, Kingston Upon Thames KT1",51.406545,-0.307377,https://www.zoopla.co.uk/for-sale/details/72242003/,,4 bed terraced house for sale,"Set over 4-floors, this bright and spacious 4-bedroom town house offers smart interiors, a 2-car garage, and private garden, all moments from the river Thames and Kingston town centre. Nightingale Mews is situated moments from the vast selection of shops, eateries and entertainment facilities found in Kingston town centre. There is also excellent transport links and the river Thames tow-path close-by. Please use the reference CHPK2921898 when contacting Foxtons.",freehold,1872,2026-01-22,KT1 2NS,,,,,,640,11 mins,2.13,4345,1 hour 12 mins,24.26
72250327,725000,3,3,"79 Elm Road, Kingston Upon Thames, Surrey KT2",51.416826,-0.294572,https://www.zoopla.co.uk/for-sale/details/72250327/,100021759010,3 bed terraced house for sale,"Gascoigne Pees are delighted to present this beautifully appointed and deceptively spacious three storey townhouse, offering over 1,000 sq ft of flexible and stylish accommodation in the heart of North Kingston. Perfectly positioned within easy reach of several outstanding local schools, the property is also just a short distance from Kingston town centre, the station, and the open green expanses of Richmond Park. Inside, the home is thoughtfully arranged and exceptionally well presented throughout. The accommodation includes: -Three generous double bedrooms, including a principal bedroom with modern en-suite shower room -A contemporary family bathroom -A bright and spacious front reception room -A recently fitted kitchen/breakfast room designed for modern living -A convenient downstairs WC and utility room Externally, the home continues to impress with a landscaped rear garden ideal for outdoor dining and relaxation, along with off street parking for two vehicles at the front of the property. This superb townhouse combines space, style, and an enviable location, an ideal choice for families or professionals seeking a high quality home in one of North Kingstonâs most desirable roads.",freehold,,2026-01-23,KT2 6HT,746000.0,709000.0,784000.0,https://www.zoopla.co.uk/property/uprn/100021759010/,-21000.0,546,9 mins,0.66,4145,1 hour 9 mins,24.03
72250752,800000,3,1,"16 The Farthings, Kingston Upon Thames KT2",51.415737,-0.285586,https://www.zoopla.co.uk/for-sale/details/72250752/,100021768492,3 bed mews for sale,"Set in a quiet spot, this superb modern and stylish three bedroom house is located within a highly-desirable gated private development. Just five minute walk of Richmond Park one of London's eight Royal Parks, covering 2500 acres and home to ancient trees, herds of deer and the Isabella Plantation. Good transport links for commuters are also close by with Norbiton Station being a 5 minute walk away, offering easy access into central London. The property benefits from engineered wood flooring, and secure underground parking and a delightful walled private courtyard garden. This charming house comprises: Entrance hallway, downstairs W.C., a modern contemporary fitted kitchen, spacious living room with dining area, bi-fold doors opening to the courtyard garden. First floor: Three bedrooms, with built in wardrobes and family bathroom. With its prime position within the development the neighbourhood itself is highly regarded for the quality of local schools, in both the private and state sectors and for its close proximity to Richmond Park. Additionally, Kingston Town centre with its abundance of retail and boutique shops has the Bentall Centre and numerous restaurants and bars. EPC Rating: C Council Tax Band: E (Royal Borough of Kingston upon Thames) Residents Association annual fee: Â£690.00 Stricter anti-money laundering (aml) guidance for UK estate agent and lettings, agents are mandatory obligations. At a later stage intending purchasers will be asked to go through checks to meet these requirements which will involve a cost. We would ask for co- operation in order that there are no delays in a sale being agreed. For further information please contact us",freehold,,2026-01-23,KT2 7PT,821000.0,780000.0,862000.0,https://www.zoopla.co.uk/property/uprn/100021768492/,-21000.0,567,9 mins,1.47,3780,1 hour 3 mins,22.46
72291627,745000,3,2,"55 Alfred Road, Kingston Upon Thames KT1",51.403449,-0.296618,https://www.zoopla.co.uk/for-sale/details/72291627/,100021753473,3 bed detached house for sale,"This detached house comprises 2-3 generous bedrooms, a large lounge area that leads into the separate kitchen, which overlooks the rear garden patio. There is also a conservatory room attracting plenty of natural sunlight through the rear end of this commodious property. In addition, the ground floor has a separate family room or can be used as the third double bedroom. The property is also benefited by a downstairs WC plus another family sized bathroom with a bathtub. This property is in an ideal location and presents a fantastic opportunity for development. With great potential to add value, itâs perfect for buyers looking to create something special in a sought-after area. Stations in the area; Kingston (0.9Miles), Surbiton (1) &amp; Norbiton (0.6). All of which have links into London Waterloo via Clapham Junction &amp; Vauxhall. Bus services; K1, K4,71,406,281,671,465 &amp; 418. All appliances listed in these details are only as seen and have not been tested by Century 21 Royale, nor have we sought certification of warranty or service, unless otherwise stated. Measurements, areas and distances are approximate. Floor plans and photographs are for guidance purposes only and must not be relied upon for any purpose. These details are offered on the understanding that all negotiations are made through this company. Neither these particulars, nor verbal representations, form part of any offer or contract, and their accuracy cannot be guaranteed",freehold,991 sqft,2026-01-28,KT1 2TZ,741000.0,704000.0,778000.0,https://www.zoopla.co.uk/property/uprn/100021753473/,4000.0,1063,18 mins,1.3,4591,1 hour 17 mins,22.77
72312754,625000,3,2,"15 Hawks Road, Kingston Upon Thames KT1",51.408357,-0.293498,https://www.zoopla.co.uk/for-sale/details/72312754/,100021760970,3 bed semi-detached house for sale,"A beautifully updated three bedroom Victorian semi detached home, offered chain free and ready to enjoy. Arranged over two floors, it features well-proportioned rooms, including a front aspect sitting room, a rear dining room that opens onto the kitchen, a ground floor cloakroom/WC, a first floor family bathroom, and a tiled shower room with glass sliding doors accessible from both bedrooms. The rear garden extends to approximately 90ft, providing a generous outdoor space. Ideally situated on Hawks Road, the property is just moments from Fairfield Recreation Ground and is conveniently close to popular schools, Kingston town centre, and its picturesque riverside.",freehold,1065 sqft,2026-01-30,KT1 3DS,622000.0,591000.0,653000.0,https://www.zoopla.co.uk/property/uprn/100021760970/,3000.0,513,9 mins,0.63,4230,1 hour 11 mins,22.99
72328191,1495000,4,2,"86 Park Road, Kingston Upon Thames KT2",51.421022,-0.289269,https://www.zoopla.co.uk/for-sale/details/72328191/,100021765395,4 bed detached house for sale,"At just under 2,500 sq.ft, this is a superb four/five bedroom family home, ideally located in North Kingston and offering bright, spacious and character filled accommodation arranged over three generous floors. In addition to the outstanding location and exceptional internal space, the rear garden extends to approximately 100 ft, while the front provides off-street parking for two cars. The property also offers excellent potential for the new owner to extend and personalise, allowing them to add their own specification and style to this already impressive home. The house is ideally positioned on Park Road in North Kingston, just over 350 yards from the entrance to Richmond Park. Latchmere School is less than half a mile away, while Kingston town centre, Fernhill School, The Kingston Academy and Tiffin Girls School are all within a mile, making this an exceptional and centrally located family home with access to an excellent range of schools. Tenure: Freehold Council Tax Band: G Information contained within this listing is for guidance only and should be checked and confirmed (prior to proceeding).",freehold,,2026-02-02,KT2 5JZ,1920000.0,1730000.0,2120000.0,https://www.zoopla.co.uk/property/uprn/100021765395/,-425000.0,575,10 mins,1.69,4383,1 hour 13 mins,23.18
72340097,675000,4,2,"chpk2848439 Kingston Road, New Malden KT3",51.404564,-0.276998,https://www.zoopla.co.uk/for-sale/details/72340097/,,4 bed end terrace house for sale,"Perfectly located for a great selection of amenities, this fantastic 4 bedroom house offers bright and spacious reception room, separate dining room, lovely private garden and accessible ground floor shower room. The property is conveniently located for the great selection of amenities found on Kingston Road, as well as within easy reach of Kingston and New Malden high streets. For motorists, there is quick and simple access to the A3. Please use the reference CHPK2848439 when contacting Foxtons.",freehold,1161,2026-02-03,KT3 3RY,,,,,,836,14 mins,2.38,4760,1 hour 19 mins,25.13
72370766,975000,3,2,"15 South Lane, Kingston Upon Thames KT1",51.405998,-0.307275,https://www.zoopla.co.uk/for-sale/details/72370766/,100021767610,3 bed semi-detached house for sale,"This delightful semi-detached Victorian house offers a perfect blend of classic elegance and modern convenience. The property has been reconstructed via a double height rear extension &amp; renovated internally, completed to an extremely high specification including brand new timber sash windows. This lavish home provides accommodation in excess of 1150sqft over two floors. The ground floor provides a beautiful front reception room with bay window, a downstairs WC and the real wow factor â a simply stunning open plan kitchen/living/dining room spanning an impressive 32.5ft deep. This area is complete to the highest of specifications and top of the range appliances. Highlights include polished concrete flooring with under floor heating, superb kitchen island, floor to ceiling glass panels &amp; doors including an enormous pivot glass door to the rear, a very special feature, which leads out on to the private garden which receives plenty of sunlight, perfect for planting. This large room provides ample space for both relaxation and entertaining guests. This versatile area is filled with natural light, creating a warm and welcoming atmosphere of pure luxury. Upstairs provides a magnificent principal bedroom with vaulted ceiling, complete with en-suite bathroom with underfloor heating. There is another double bedroom to the front, a single bedroom / study in the centre and a second luxurious bathroom which also has underfloor heating. Additionally the property includes off street parking for two cars with EV charging point. The surrounding area is known for its excellent amenities, including shops, schools, and parks plus there is easy access to Surbiton &amp; Surbiton Station, making it a fantastic choice for families and professionals alike. This Victorian gem positioned within the conservation area on South Lane is not just a house; it is a home filled with character &amp; charm, plus luxurious interior design and high specification finishes! South Lane is a popular residential street moments from the River Thames and conveniently situated for Kingston town centre with its extensive range of shops, bars and restaurants and overground station with a direct service into Waterloo. The standard of schooling in the immediate area is excellent within both the private and state sectors",freehold,1159,2026-02-06,KT1 2NJ,823000.0,782000.0,864000.0,https://www.zoopla.co.uk/property/uprn/100021767610/,152000.0,681,11 mins,2.18,4386,1 hour 13 mins,24.31
72385546,490000,3,1,"3 Willingham Way, Kingston Upon Thames KT1",51.407856,-0.287127,https://www.zoopla.co.uk/for-sale/details/72385546/,100021769827,3 bed terraced house for sale,"Three Bedroom Freehold Home â Kingston upon Thames, KT1 A well-proportioned three-bedroom freehold home offering a blend of comfortable living and practical layout. The property features a welcoming reception room that flows through to a generous kitchen/dining area - ideal for everyday living and entertaining. Accommodation comprises a master bedroom, a further double bedroom and a single bedroom, supported by a family bathroom and a separate WC with a sink. A standout feature is the good-sized garden, accessed directly from the reception room, providing a pleasant outdoor space for relaxation and family activities. Additionally, there is a garage with external access, offering secure parking and useful storage. There is a possibility of a Compulsory Purchase Order (cpo) affecting the property, which interested parties should take into account. Location: Situated in the highly regarded KT1 area of Kingston upon Thames, the property benefits from a sought-after residential setting with strong local amenities, excellent transport links and proximity to green open spaces. Kingston town centre offers a diverse range of shops, cafÃ©s, restaurants and cultural attractions, while transport connections including rail and road links provide easy access across South West London and beyond. The location is popular with families and professionals alike thanks to its balance of convenience, community feel and accessibility. Viewing is highly recommended to fully appreciate the size and potential of this property. Buyer Process: Our customers use British Homebuyers to either purchase or assist in selling properties quickly and reliably. Therefore any new applicants to purchase are subject to vetting to ensure they meet strict criteria. Exclusivity Fee: You can secure the purchase today by paying an exclusivity fee of Â£2,000 which gives you the rights to purchase within a given timeframe. The exclusivity fee is returned to you upon successful completion of the property. A processing fee of Â£200 is required in order to draw up an exclusive legally binding contract between the buyer and seller. This gives the buyer exclusive rights to purchase within a pre-agreed timeframe. Paying this fee ensures that the seller takes their property off the market and reserves it exclusively for you, therefore eliminating the risk of gazumping and aborted costs. Disclaimer The particulars are set out as a general outline only for the guidance of intended purchasers and do not constitute, any part of a contract. Nothing in these particulars shall be deemed to be a statement that the property is in good structural condition or otherwise nor that any of the services, appliances, equipment or facilities are in good working order. Purchasers should satisfy themselves of this prior to purchasing. The photograph(s) depict only certain parts of the property. It should not be assumed that any contents/furniture etc. Photographed are included in the sale. It should not be assumed that the property remains as displayed in the photograph(s). No assumption should be made with regard to parts of the property that have not been photographed. Any areas, measurements, aspects or distances referred to are given as a guide only and are not precise. If such details are fundamental to a purchase, purchasers must rely on their own enquiries. Descriptions of the property are subjective and are used in good faith as an opinion and not as a statement of fact. Please make further inquiries to ensure that our descriptions are likely to match any expectations you may have. Reception Room (4.8m x 3.17m) Kitchen Dining Room (4.78m x 2.87m) Master Bedroom (4.88m x 2.29m) Bedroom 2 (3.28m x 2.9m) Bedroom 3 (2.36m x 2.08m) Garage (5.94m x 2.59m)</strong",freehold,,2026-02-09,KT1 3JN,470000.0,447000.0,494000.0,https://www.zoopla.co.uk/property/uprn/100021769827/,20000.0,922,15 mins,1.13,4440,1 hour 14 mins,23.25
72419390,865000,3,1,"40 Shortlands Road, Kingston Upon Thames, Surrey KT2",51.417749,-0.29366,https://www.zoopla.co.uk/for-sale/details/72419390/,100021767232,3 bed detached house for sale,"Double fronted, detached family home with garage. Set in the highly sought after KT2 area, you have excellent schools, shops and transport within a short walk. Surprisingly, quiet location too! Double through reception room, stunning kitchen with utility room. Wrap around private gardens. 3 bedrooms, contemporary bathroom &amp; potential to extend (STPP). No chain sale! This elegant and tastefully designed, double fronted detached home is set in the highly sought after KT2 area.. With outstanding schools, transport, shops, restaurants and pubs all within a short walk. You will be very surprised at how quiet the immediate area is too! Walking up the cobbled path, you are greeted by this grand property with all the features one desires from a Victorian house. Crossing the threshold, we have the useful entrance porch before stepping onto delightful solid oak wooden flooring in the double through reception space. A substantial space ideal for entertaining, relaxing and all family events. Through to the recently modernised, fully fitted kitchen that benefits from a separate utility area. Out to the garden, we have 3 sections. The front of the house with the aforementioned cobbled path bordered by planting. A white stone area ideal for summer drinks or morning coffee under the magnolia tree and the lawned side section. Beyond said lawn, we find yet another bonus to this house, the detached garage. Upstairs, you'll find the 2 large double bedrooms, 3rd large single and the contemporary bathroom. Whilst already a phenomenal home, there is plenty of extension potential (STPP) with the current owner having drafted plans. This house will be your perfect home",freehold,,2026-02-13,KT2 6HD,862000.0,819000.0,905000.0,https://www.zoopla.co.uk/property/uprn/100021767232/,3000.0,642,11 mins,0.79,4244,1 hour 11 mins,24.15
72421826,925000,4,2,"17 Heatherdale Close, Kingston Upon Thames KT2",51.420783,-0.282297,https://www.zoopla.co.uk/for-sale/details/72421826/,100021761113,4 bed town house for sale,"Nestled in the tranquil cul-de-sac of Heatherdale Close, this charming townhouse in Kingston Upon Thames offers a perfect blend of comfort and convenience. With four spacious bedrooms, this property is ideal for families seeking a welcoming home. The two well-appointed bathrooms ensure that morning routines run smoothly, providing ample space for everyone. The ground floor features a downstairs WC and utility cupboard, along with an eat in kitchen with patio doors leading out onto the delightfully landscaped private rear garden. One of the standout features of this property is its proximity to the stunning Richmond Park, just moments away. For those with vehicles, the property boasts off-street parking and a garage, providing both convenience and security. This townhouse not only meets the practical needs of modern living but also offers a peaceful environment in which to thrive. In summary, this delightful four-bedroom townhouse in Kingston Upon Thames is a rare find, combining spacious living areas, a prime location near Richmond Park, and essential amenities such as off-street parking and a garage. It presents an excellent opportunity for anyone looking to settle in a vibrant community while enjoying the comforts of a well-designed home. Located in this enviable position moments from Richmond Park, with its huge expanse of parkland, ideal for walking, riding and other outdoor pursuits. Heatherdale Close is an extremely sought after address and forms part of the Liverpool Road conservation area. The property is well situated for Norbiton station giving direct access into Waterloo and the A3, which serves both London &amp; the M25. Additionally, Kingston town centre, with its array of shops, restaurants and bars is a short distance away. The standard of schooling within Kingston and Coombe is excellent within both the private and state sectors, these include Tiffin Boys' and Girls', Kingston Grammar, Rokeby and Marymount schools",freehold,1568,2026-02-13,KT2 7SU,1070000.0,1010000.0,1120000.0,https://www.zoopla.co.uk/property/uprn/100021761113/,-145000.0,893,15 mins,2.18,4304,1 hour 12 mins,23.15
72424242,1150000,3,2,"Bramley Cottage Arthur Road, Kingston Upon Thames KT2",51.417003,-0.286229,https://www.zoopla.co.uk/for-sale/details/72424242/,100021753792,3 bed detached house for sale,"Bramley Cottage is a stunning detached double fronted Victorian home ideally situated in this popular North Kingston location close to Richmond Park, presented to a high standard &amp; benefitting from a larger than average ground floor footprint. The large ground floor provides a terrific environment for entertaining, enjoyment and working from home with 2 spacious reception rooms either side of the hallway, a home office which caters for 2 desks, ample built in storage and bi-folding doors to the garden, the wow factor however must be the superbly equipped kitchen/diner with underfloor heating which measures a generous 18ft x 17ft and flooded with lots of natural light from full width floor to ceiling bi-folding doors and featured vaulted sky lights. On the upper floor the spacious master bedroom has built in wardrobes with direct access to a large en-suite bathroom with underfloor heating, there are 2 further bedrooms, one with a featured vaulted ceiling, and a modern shower room (also with underfloor heating) accessed from the first floor mezzanine landing. Externally there is a formal front garden with a large storage unit and at the rear a secluded landscaped stone patio with gated side access, shrubs and calming water feature, ideal for al-fresco dining. Detached double fronted properties are rarely available within the North Kingston area and we would thoroughly recommend a viewing to fully appreciate what this delightful home has to offer. Arthur Road is a sought after North Kingston address conveniently positioned between Richmond Park and the River Thames. The property is ideally situated for both Norbiton and Kingston stations giving direct access into Waterloo. The A3 which serves both London &amp; the M25 is easily accessible by car. Kingston town centre with its array of shops, restaurants and bars is a short distance away. The standard of schooling in the immediate area is excellent within both the private and state sectors",freehold,1270,2026-02-13,KT2 6BA,1050000.0,995000.0,1100000.0,https://www.zoopla.co.uk/property/uprn/100021753792/,100000.0,733,12 mins,1.31,4069,1 hour 8 mins,22.81
72455886,1150000,4,2,"14 Neville Road, Kingston Upon Thames KT1",51.410398,-0.284156,https://www.zoopla.co.uk/for-sale/details/72455886/,100021764787,4 bed semi-detached house for sale,"Neville road Kingston, KT1 Location Enviably positioned in this most sought-after residential road on the outskirts of Kingston in Norbiton Village, and approximately 3 mins walk to the excellent travelling facilities of the Mainline Station with direct trains to London/Waterloo. Just a stoneâs throw away from the open green spaces of Richmond Park, Kingston Hospital and array of Pavement CafÃ©âs, Restaurants, Shops and Pubs Description A Bright and Spacious Semi-Detached Family Home comprising; Entrance Hall, large dual-aspect Reception Room with bay window, open-plan to separate Dining Room with sliding patio doors opening out onto a Delightful Private South Easterly Facing 80â Rear Garden, separate fully fitted Kitchen, downstairs Cloak Room/WC, Four Double Bedrooms, Two Bathrooms/WC (one en-suite Shower-Room &amp; one Four-Piece Bathroom suite), Office Room at the rear of the garden (approximately 110 sq/ft) and Off Street Parking to front elevation Additional positive feature and advantage This Beautiful Property also Benefits from having already had a Loft Conversion/Extension, to create a Spacious Fourth Double Bedroom, En-Suite Shower Room/WC, Two double Wardrobes and an abundance of hidden storage spaces. Planning permission The property is offered with the added benefit of having Full Planning Consent Granted for the erection of a Single Storey Full-Width Rear Extension at Ground Floor Elevation, giving an additional 170 sq/ft (approx) of accommodation to the overall square footage of the house and increasing the value of the property. (Copy of the Architects Drawings/Schematics and Planning Consengt are available upon request) Ideal family home Property video available (Upon Request) viewings:- strictly through the sole agent - maison residential group (Please contact us to register for your Private Appointment) Freehold house Â£1,150,000.00 Contact our office to arrange a viewing",freehold,1600,2026-02-18,KT1 3QX,1050000.0,843000.0,1270000.0,https://www.zoopla.co.uk/property/uprn/100021764787/,100000.0,700,12 mins,1.23,3625,1 hour 0 mins,22.27
